pin,ward,community_area,census_tract,zip
19202030020000,13,,17031640600,60638
19211060300000,13,,17031640700,60638
19221070110000,13,,17031650301,60629
19221230320000,13,,17031650301,60629
19224020110000,13,,17031650500,60629
19224190400000,13,,17031650500,60629
19231180060000,13,,17031650302,60629
19232050230000,15,,17031660500,60629
19232080230000,15,,17031660500,60629
19241190270000,15,,17031660800,60629
19241250350000,15,,17031660800,60629
20064030470000,12,,17031610300,60609
20071190230000,16,,17031630100,60609
20071210100000,16,,17031611500,60609
20071220010000,16,,17031630100,60609
20072130230000,20,,17031611300,60609
20072230390000,16,,17031611300,60609
20073010190000,16,,17031630100,60609
20073210250000,16,,17031611600,60609
20074030440000,16,,17031611700,60609
20074270230000,16,,17031611700,60609
20074310170000,16,,17031611800,60609
20083040100000,16,,17031611900,60609
20084060060000,20,,17031612100,60609
20084110130000,16,,17031612000,60609
20084190020000,20,,17031612100,60609
20093020290000,3,,17031843800,60609
20101090341004,3,,17031381400,60615
20102120481002,4,,17031843600,60615
20111090401050,4,,17031390400,
20111090401051,4,,17031390400,
20111090401066,4,,17031390400,
20112030130000,4,,17031390600,60615
20112121291002,4,,17031390600,60615
20112121291013,4,,17031390600,60615
20112170401012,4,,17031390700,60615
20112170401013,4,,17031390700,60615
20112170401037,4,,17031390700,60615
20112170401039,4,,17031390700,60615
20232230451002,5,,17031834400,60637
20252260190000,7,,17031430800,60649
20253040300000,8,,17031834200,60649
20253200260000,8,,17031834200,60649
20254280050000,7,,17031431200,60649
20261240270000,6,,17031841800,60619
20262130040000,5,,17031430400,60619
20263030010000,8,,17031691500,60619
20271090130000,6,,17031691000,60619
20272260060000,6,,17031690900,60619
20273110350000,6,,17031691300,
20274160180000,6,,17031691400,60619
20281050050000,6,,17031681300,60621
20281130130000,17,,17031681300,60621
20281180220000,17,,17031681300,60621
20282190120000,17,,17031691100,60621
20283080100000,17,,17031710100,60620
20283210190000,17,,17031710100,60620
20291290400000,17,,17031671800,60636
20292040140000,17,,17031681400,60621
20292080510000,17,,17031681400,60636
20292100230000,17,,17031681400,60621
19244070270000,15,,17031660900,60629
19252020270000,18,,17031661000,60629
19253200020000,18,,17031700100,60652
19261120010000,13,,17031650400,60629
19262010170000,18,,17031661100,60629
19262120300000,18,,17031661100,60629
19264250050000,18,,17031700100,60652
19283180430000,,,17031820902,60459
19284010210000,,,17031820902,60459
19301100170000,,,17031820901,60638
19324040160000,,,17031821101,60459
19332180030000,,,17031821102,60459
20292250220000,17,,17031681400,60621
20294260060000,17,,17031710800,60620
20294270320000,17,,17031710800,60620
20302020240000,17,,17031672000,60636
20302080370000,17,,17031672000,60636
20304120060000,18,,17031710400,60620
20304230310000,17,,17031710400,60620
20304250260000,17,,17031710400,60620
20304300250000,18,,17031710400,60620
20312300180000,18,,17031711200,60620
20314040280000,18,,17031711200,60620
20321010040000,21,,17031710600,60620
20321230410000,21,,17031710700,60620
20322090030000,21,,17031710800,60620
20322180130000,21,,17031710800,60620
20323230090000,21,,17031711100,60620
20324190080000,21,,17031711000,60620
20331230010000,21,,17031710900,60620
20332220360000,21,,17031842400,60620
20333180030000,21,,17031710900,60620
20334010290000,21,,17031842400,60620
20341090170000,6,,17031440300,60619
20341200350000,6,,17031440300,60619
20342000210000,6,,17031440201,
20342240540000,6,,17031440202,60619
20344030340000,6,,17031440202,60619
20351131210000,8,,17031834300,60619
20351190290000,8,,17031834300,60619
20182280160000,15,,17031670300,60636
20192100100000,15,,17031671300,60636
20193220440000,17,,17031661000,60636
20202090020000,16,,17031681000,60621
20202120070000,16,,17031681000,60621
20204060350000,17,,17031681100,60621
20204120040000,17,,17031681100,60621
20204190190000,17,,17031681100,60621
20204290200000,17,,17031681100,60621
20211270150000,6,,17031680900,60621
20213080290000,6,,17031681200,60621
20213140100000,6,,17031681200,60621
20223240150000,6,,17031690400,60637
20231180361005,20,,17031834400,60637
20231190491002,20,,17031834400,60637
20231200441011,5,,17031420800,60637
20114130241006,4,,17031410700,60615
20142000120000,5,,17031411200,60637
20142160501002,5,,17031411200,60637
20142160501004,5,,17031411200,60637
20143090191002,20,,17031420400,60637
20144090020000,20,,17031420200,60637
20151100301002,20,,17031400400,60637
20153140380000,20,,17031400800,60637
20154200060000,20,,17031420500,60637
20154210290000,20,,17031420500,60637
20161220110000,3,,17031834700,60621
20164010060000,20,,17031834600,60621
20164030150000,20,,17031834600,
20164130020000,20,,17031834500,60621
20171080390000,16,,17031670200,60636
20172030090000,16,,17031680500,60621
20172080020000,16,,17031680500,60636
20172250230000,16,,17031680500,60621
20173190100000,16,,17031670800,60636
20173320280000,16,,17031670900,60636
20174030210000,16,,17031680600,60621
20174050030000,16,,17031834800,60621
20174180220000,16,,17031680600,60621
20181070140000,16,,17031835100,60636
22294140250000,,,17031824003,60439
22302050230000,,,17031824005,60439
22303090030000,,,17031824005,60439
22332000140000,,,17031824006,60439
22352100060000,,,17031824006,60439
23011070130000,,,17031823703,60457
23011160150000,,,17031823703,60457
23013010270000,,,17031823703,60455
23024160120000,,,17031823705,60457
23063031310000,,,17031820201,60480
23102050450000,,,17031823702,60465
23104150020000,,,17031823702,60465
23113020031005,,,17031823702,60465
23113020031012,,,17031823702,60465
23113020031013,,,17031823702,60465
23113020031024,,,17031823702,60465
23113020031039,,,17031823702,60465
23113020031067,,,17031823702,60465
23113020031107,,,17031823702,60465
23113020031120,,,17031823702,60465
23113020031121,,,17031823702,60465
23113020031133,,,17031823702,60465
23113020031164,,,17031823702,60465
23113020031233,,,17031823702,60465
23113020031276,,,17031823702,60465
23113020031323,,,17031823702,60465
23113020031336,,,17031823702,60465
23113020031345,,,17031823702,60465
23113020031356,,,17031823702,60465
23113020031359,,,17031823702,60465
23113020031388,,,17031823702,60465
23113020031406,,,17031823702,60465
23113020031439,,,17031823702,60465
23132040220000,,,17031823803,60465
23141060290000,,,17031823803,60465
23251000200000,,,17031823903,60463
23253000120000,,,17031823903,60464
23274160080000,,,17031823901,60464
23283050110000,,,17031823801,60464
23324060110000,,,17031823801,60464
24011000630000,,,17031821600,60805
24012020070000,,,17031821600,60805
24012130050000,,,17031821600,60805
24012150210000,,,17031821600,60805
24013150100000,,,17031821800,60805
24013180060000,,,17031821800,60805
24014100440000,,,17031821800,60805
24023090220000,,,17031821700,60805
24023140500000,,,17031821700,60805
24031210270000,,,17031822000,60456
24031280010000,,,17031822000,60456
24032160440000,,,17031822000,60456
24042150020000,,,17031822101,60453
24042200100000,,,17031822101,60453
24042280210000,,,17031822101,60453
24043040390000,,,17031822200,60453
24044280110000,,,17031822101,60453
20362160240000,8,,17031460500,60617
20363180080000,8,,17031450300,60617
20364000150000,8,,17031460500,60617
18221010120000,,,,60525
20364030400000,8,,17031460500,60617
21301210200000,7,,17031431400,60649
21303160090000,7,,17031431400,60649
21304000160000,7,,17031431301,60649
21311230280000,7,,17031460302,60617
21312080070000,7,,17031460302,60617
21312140490000,7,,17031460100,60617
21312310270000,7,,17031460100,60617
22204400411018,,,17031824003,60439
22241060010000,,,17031824004,60439
22251040080000,,,17031824004,60439
22283100390000,,,17031824003,60439
24051051160000,,,17031822301,60453
24052070290000,,,17031822301,60453
24052120360000,,,17031822301,60453
24053020691004,,,17031822302,60453
24061050110000,,,17031822900,60455
24063160090000,,,17031822900,60455
24064220091029,,,17031822400,60453
24072020130000,,,17031822400,60453
24081190060000,,,17031822302,60453
24084050420000,,,17031822601,60453
24091040090000,,,17031822500,60453
24092020461049,,,17031822101,60453
24092020461075,,,17031822101,60453
24092020461105,,,17031822101,60453
24092020461134,,,17031822101,60453
24093300120000,,,17031822601,
24094000140000,,,17031822601,60453
24094140480000,,,17031822601,60453
24103080020000,,,17031822701,60453
24104090040000,,,17031822702,60453
24111230240000,,,17031821700,60805
24114140150000,,,17031821900,60805
24114230180000,,,17031821900,60805
24114270070000,,,17031821900,60805
24122250570000,,,17031821900,60805
24122260100000,,,17031821900,60805
24133100460000,19,,17031740100,60655
24134220300000,19,,17031750300,60655
24144150890000,19,,17031740300,60655
24151280090000,,,17031822702,60453
24152040991033,,,17031822702,60453
16231110190000,24,,17031838700,60623
24152040991037,,,17031822702,60453
24152130010000,,,17031822702,60453
24152130030000,,,17031822702,60453
24152210220000,,,17031822802,60453
24154180010000,,,17031822802,60453
24161140260000,,,17031822602,60453
24162270210000,,,17031822602,60453
24163120411002,,,17031822602,60453
24163120411012,,,17031822602,60453
24163120411013,,,17031822602,60453
24163120411022,,,17031822602,60453
16232250240000,24,,17031291200,60623
24163120411029,,,17031822602,60453
24173190130000,,,17031823002,60415
24342010220000,,,17031823302,60803
24363180090000,,,17031823603,60472
24364070100000,,,17031823400,60406
25012300170000,7,,17031480400,60617
25013070010000,8,,17031480400,60617
25014070180000,7,,17031480400,60617
25014190060000,7,,17031480400,60617
25014220190000,7,,17031480400,60617
25022090270000,8,,17031480200,60619
18241120200000,,,,60501
25024150130000,8,,17031470100,60619
25024160160000,8,,17031470100,60619
25031250090000,6,,17031440600,60619
25032160100000,6,,17031440900,60619
25033050340000,6,,17031490300,60619
24182150140000,,,17031823001,60415
24184180050000,,,17031823102,60482
24193010260000,,,17031823101,60482
24214170160000,,,17031823200,60803
24214200250000,,,17031823200,60803
24214200270000,,,17031823200,60803
19101240300000,23,,,60632
24224220080000,,,17031823303,60803
24231040200000,19,,17031740400,60655
24244100350000,19,,17031750400,60643
24252210300000,,,17031823400,60406
24261000240000,,,17031823304,60803
24282090040000,,,17031823200,60803
24293130110000,,,17031823605,60463
24301120090000,,,17031823604,60463
24303140080000,,,17031823604,60463
25043110620000,21,,17031730100,60620
18262040091042,,,,60458
25043240560000,21,,17031730100,60620
25044130230000,21,,17031834000,60620
25044160110000,21,,17031834000,60620
25051270020000,21,,17031730201,60620
25052240130000,21,,17031711400,60620
25053150120000,21,,17031730201,60620
25053260110000,21,,17031730201,60620
25062170320000,21,,17031730300,60620
25062210371001,21,,17031730300,60620
25063120290000,19,,17031720100,60643
25063140170000,19,,17031720100,60643
25064240170000,19,,17031720100,60643
25073220100000,19,,17031720200,60643
25081020240000,21,,17031730400,60643
25082230410000,21,,17031730400,60643
25084120370000,34,,17031730600,60643
25091020690000,21,,17031730500,60628
25093030240000,9,,17031730500,60628
25093230390000,9,,17031730500,60628
25094110230000,9,,17031490700,60628
25101090120000,6,,17031490500,60628
25101190530000,6,,17031490500,60628
25103090250000,9,,17031490800,60628
25103150220000,9,,17031490800,60628
25104040140000,9,,17031490800,60628
25111130330000,8,,17031500100,60628
25111220670000,8,,17031500100,60628
25124030490000,7,,17031510300,60617
25124070230000,7,,17031510300,60617
25124230480000,10,,17031510200,60617
25152220720000,9,,17031500200,60628
25152280380000,9,,17031500200,60628
25153120300000,9,,17031490901,60628
25153160330000,9,,17031490901,60628
25153220110000,9,,17031490901,60628
25154060250000,9,,17031500200,60628
25154130310000,9,,17031490901,60628
25161110600000,34,,17031491100,60628
25162090720000,34,,17031491000,60628
25162100740000,34,,17031491000,60628
25162110110000,34,,17031491000,60628
25162170470000,34,,17031491000,60628
25164010170000,34,,17031491000,60628
25164100200000,34,,17031491000,60628
25171060310000,19,,17031720700,60643
16034010030000,37,,17031842100,60651
16051030120000,,,17031812100,60302
16153130350000,24,,17031831400,60644
16153290170000,24,,17031843000,60624
16161220020000,29,,17031252102,60644
16162200690000,29,,17031252202,60644
16163030040000,29,,17031831400,60644
16163080400000,29,,17031831400,60644
16163080480000,29,,17031831400,60644
16171160410000,,,17031813000,60304
16182050320000,,,17031812900,60304
16182180160000,,,17031812900,60304
16182190150000,,,17031812900,60304
16183130110000,,,17031813200,60304
16191270260000,,,17031814700,60402
16192090350000,,,17031814700,60402
16192180300000,,,17031814600,60402
06074020960000,,,17031804403,60120
16192310220000,,,17031814600,60402
16201270130000,,,17031813500,60804
16201300070000,,,17031813500,60804
16274250270000,22,,17031301801,60623
16281120200000,,,17031814100,60804
16281310300000,,,17031814100,60804
16282160110000,,,17031813802,60804
16282240230000,,,17031813802,60804
16284290160000,,,17031814200,60804
06081030030000,,,17031804403,60192
16292060130000,,,17031813900,60804
16292060330000,,,17031813900,60804
16294090050000,,,17031814100,60804
16302040020000,,,17031815100,60402
16303130410000,,,17031815300,60402
16311020260000,,,17031815400,60402
16311060190000,,,17031815300,60402
16314200030000,,,17031815500,60402
16322080120000,,,17031814400,60804
06243200220000,,,17031804308,60107
16323010130000,,,17031815500,60402
16204180180000,,,17031813600,60804
16211010460000,,,17031813400,60804
16211050040000,,,17031813301,60804
16212120481002,,,17031813302,60804
16212120481004,,,17031813302,60804
16212120481011,,,17031813302,60804
16214000370000,,,17031813701,60804
16221170400000,24,,17031290900,60623
15211030580000,,,17031818200,60154
16222190080000,24,,17031290900,60623
16231240210000,24,,17031838700,
16232160331003,24,,17031291200,60623
16232250400000,24,,17031291200,60623
16233090140000,24,,17031292400,60623
16233090270000,24,,17031292400,60623
16234240180000,24,,17031841700,60623
16243040240000,24,,17031843100,60623
16244070491005,24,,17031291600,60608
16244070491009,24,,17031291600,60608
16251000230000,12,,17031300900,60623
16253050440000,12,,17031843500,60623
16253110390000,12,,17031843500,60623
16261040570000,22,,17031300600,60623
16262070250000,12,,17031300800,60623
16262160270000,22,,17031300700,60623
16262200140000,12,,17031300800,60623
16262240260000,22,,17031300700,60623
16263050090000,22,,17031301701,60623
16263150260000,22,,17031301701,60623
17041060110000,27,,17031842200,
17041190060000,27,,17031842200,
17042110331017,2,,17031080201,
17042110331036,2,,17031080201,
17042110331044,2,,17031080201,
17042110331053,2,,17031080201,
17044220391029,2,,17031081000,60610
17044220391080,2,,17031081000,60610
17044220391111,2,,17031081000,60610
17044220391131,2,,17031081000,60610
17044220391143,2,,17031081000,60610
17044220391144,2,,17031081000,60610
17044220391157,2,,17031081000,60610
17044220391167,2,,17031081000,60610
17044220391181,2,,17031081000,60610
